RAAA#,Sex,AnimalID,Name,DOB,BrdCds,PROS,CED,BW,WW,YW,ADG,DMI,Milk,ME,HPG,CEM,STAY,Marb,YG,CW,REA,FAT,HB,GM
970,,K11 - 8269,HHOLL K11 - FEDDES DEFENDER Y17-8269,,,87,15,-3.7,58,87,0.18,1.54,29,-3,11,7,16,0.59,-0.03,3,0.04,0,63,24
971,,K11 - 8355,HHOLL K11 - FEDDES LIBERATION D108- 8355,,,100,14,-3.2,56,91,0.21,1.48,26,0,10,7,15,0.67,0.02,15,0.01,0,53,48
976,,K11 - 9191G,HHOLL K11 - LSF SRR CONTROL 9191G,,,127,18,-5.5,56,90,0.22,1.31,26,-1,14,9,15,0.84,0.04,15,0.09,0.02,67,60
969,,K11 - D172,HHOLL K11 - VF SILVER BOW D172,,,128,14,-2.8,62,103,0.26,1.49,21,-1,14,8,17,0.55,-0.01,16,0.18,0.01,81,47
973,,K11 - J490,HHOLL K11 - BECKTON ORACLE J490 S2,,,105,18,-4.6,53,88,0.22,1.17,23,-4,11,9,15,0.56,0.01,9,0.04,0.01,61,44
975,,K11 - Z124G,HHOLL K11 - LASO SPLASH Z124G,,,105,15,-3,58,92,0.21,1.6,28,0,9,7,15,0.72,-0.11,16,0.42,0,52,53
20,,K13 - 1181J,HHOLLK13 - LSF SRR CHARTER 1181J,,,117,13,-2.2,53,85,0.2,0.97,27,0,10,7,18,0.44,0.06,31,0.03,-0.01,64,53
22,,K13 - 1278J,HHOLLK13 - SLB AUTHORITY 1278J,,,98,14,-3,51,73,0.14,0.91,31,-6,9,7,17,0.38,-0.09,16,0.18,-0.03,67,31
18,,K13 - 8269,HHOLLK13 - FEDDES DEFENDER Y17-8269,,,80,14,-2.9,48,69,0.13,1.06,31,-5,10,6,18,0.38,-0.02,3,-0.02,0,68,13
19,,K13 - 8355,HHOLLK13 - FEDDES LIBERATION D108- 8355,,,94,13,-2.4,47,73,0.16,1,28,-1,9,6,17,0.47,0.03,15,-0.05,-0.01,58,36
24,,K13 - 9191G,HHOLLK13 - LSF SRR CONTROL 9191G,,,120,16,-4.8,46,72,0.16,0.82,29,-3,13,8,17,0.63,0.05,15,0.03,0.01,72,48
17,,K13 - D172,HHOLLK13 - VF SILVER BOW D172,,,121,12,-2.1,52,86,0.21,1,23,-2,13,8,19,0.35,0,16,0.12,0,86,35
21,,K13 - J490,HHOLLK13 - BECKTON ORACLE J490 S2,,,98,16,-3.8,43,70,0.17,0.69,25,-5,10,9,17,0.35,0.02,9,-0.03,0,66,33
23,,K13 - Z124G,HHOLLK13 - LASO SPLASH Z124G,,,99,13,-2.2,48,74,0.16,1.11,30,-1,8,6,17,0.51,-0.1,16,0.36,-0.01,57,41
996,,K14 - 1181J,HHOLL K14 - LSF SRR CHARTER 1181J,,,119,15,-3.4,58,95,0.23,1.38,24,0,11,8,16,0.62,0.05,27,0.04,0,61,57
998,,K14 - 1278J,HHOLL K14 - SLB AUTHORITY 1278J,,,100,16,-4.1,56,83,0.17,1.33,28,-6,9,8,16,0.56,-0.1,11,0.19,-0.02,64,36
994,,K14 - 8269,HHOLL K14 - FEDDES DEFENDER Y17-8269,,,82,16,-4.1,54,79,0.16,1.47,29,-4,11,8,16,0.56,-0.03,-1,-0.01,0,65,17
995,,K14 - 8355,HHOLL K14 - FEDDES LIBERATION D108- 8355,,,96,15,-3.6,52,83,0.19,1.4,26,-1,10,7,16,0.65,0.02,10,-0.05,0,55,41
1000,,K14 - 9191G,HHOLL K14 - LSF SRR CONTROL 9191G,,,122,18,-5.9,51,82,0.19,1.24,26,-2,14,10,15,0.81,0.04,11,0.04,0.02,69,53
993,,K14 - D172,HHOLL K14 - VF SILVER BOW D172,,,123,15,-3.2,58,95,0.24,1.41,21,-2,13,9,18,0.53,-0.01,11,0.12,0.01,83,40
997,,K14 - J490,HHOLL K14 - BECKTON ORACLE J490 S2,,,100,18,-5,49,80,0.2,1.1,22,-5,10,10,15,0.53,0.02,5,-0.02,0.01,63,37
999,,K14 - Z124G,HHOLL K14 - LASO SPLASH Z124G,,,101,15,-3.4,54,84,0.19,1.52,27,0,9,8,16,0.69,-0.11,11,0.36,0,55,46
820,,K21 - 1181J,HHOLL K21 - LSF SRR CHARTER 1181J,,,126,14,-2.6,56,94,0.24,1.12,26,1,11,7,18,0.5,0.06,31,0.08,0,68,59
822,,K21 - 1278J,HHOLL K21 - SLB AUTHORITY 1278J,,,107,14,-3.3,55,83,0.17,1.06,30,-5,9,7,18,0.44,-0.09,15,0.23,-0.02,70,37
818,,K21 - 8269,HHOLL K21 - FEDDES DEFENDER Y17-8269,,,90,15,-3.2,52,78,0.17,1.2,31,-4,11,6,18,0.44,-0.02,3,0.03,0,71,19
819,,K21 - 8355,HHOLL K21 - FEDDES LIBERATION D108- 8355,,,103,14,-2.8,51,82,0.2,1.14,27,0,10,6,18,0.52,0.03,14,0,0,61,42
824,,K21 - 9191G,HHOLL K21 - LSF SRR CONTROL 9191G,,,129,17,-5.1,50,82,0.2,0.97,28,-2,14,9,17,0.69,0.05,14,0.08,0.02,75,54
817,,K21 - D172,HHOLL K21 - VF SILVER BOW D172,,,131,13,-2.5,56,95,0.24,1.14,23,-1,13,8,19,0.41,0,15,0.17,0.01,89,41
821,,K21 - J490,HHOLL K21 - BECKTON ORACLE J490 S2,,,108,17,-4.2,47,80,0.21,0.83,24,-4,10,9,17,0.41,0.02,9,0.03,0.01,69,39
823,,K21 - Z124G,HHOLL K21 - LASO SPLASH Z124G,,,108,14,-2.6,52,83,0.19,1.25,29,0,9,7,18,0.57,-0.1,15,0.41,0,61,47
836,,K25 - 1181J,HHOLL K25 - LSF SRR CHARTER 1181J,,,119,14,-2.8,63,100,0.23,1.38,27,1,10,7,17,0.56,0.06,29,0.03,0,66,53
838,,K25 - 1278J,HHOLL K25 - SLB AUTHORITY 1278J,,,100,15,-3.6,61,88,0.17,1.33,31,-5,9,7,17,0.5,-0.09,14,0.18,-0.02,69,31
834,,K25 - 8269,HHOLL K25 - FEDDES DEFENDER Y17-8269,,,83,15,-3.5,58,84,0.16,1.47,31,-3,10,7,18,0.5,-0.02,1,-0.02,0,70,13
835,,K25 - 8355,HHOLL K25 - FEDDES LIBERATION D108- 8355,,,96,14,-3,57,88,0.19,1.4,28,0,9,6,17,0.59,0.03,13,-0.05,0,60,36
840,,K25 - 9191G,HHOLL K25 - LSF SRR CONTROL 9191G,,,122,17,-5.3,56,87,0.2,1.24,29,-1,13,9,17,0.75,0.05,13,0.03,0.02,74,48
833,,K25 - D172,HHOLL K25 - VF SILVER BOW D172,,,123,14,-2.7,62,101,0.24,1.41,23,-1,13,8,19,0.47,0,14,0.12,0.01,88,36
837,,K25 - J490,HHOLL K25 - BECKTON ORACLE J490 S2,,,100,17,-4.4,53,86,0.2,1.1,25,-4,10,9,17,0.47,0.03,7,-0.03,0.01,68,33
839,,K25 - Z124G,HHOLL K25 - LASO SPLASH Z124G,,,101,14,-2.8,58,89,0.19,1.52,30,0,8,7,17,0.63,-0.1,14,0.36,0,59,42
924,,K30 - 1181J,HHOLL K30 - LSF SRR CHARTER 1181J,,,145,13,-1.5,62,106,0.27,1.33,25,0,11,7,19,0.54,0.08,35,0.08,0,80,65
926,,K30 - 1278J,HHOLL K30 - SLB AUTHORITY 1278J,,,126,13,-2.2,61,94,0.21,1.27,28,-6,10,8,18,0.49,-0.07,19,0.22,-0.02,83,43
922,,K30 - 8269,HHOLL K30 - FEDDES DEFENDER Y17-8269,,,109,13,-2.2,58,90,0.2,1.41,29,-4,11,7,19,0.49,0,7,0.02,0.01,84,25
923,,K30 - 8355,HHOLL K30 - FEDDES LIBERATION D108- 8355,,,122,12,-1.7,57,94,0.23,1.35,26,-1,11,7,19,0.57,0.05,18,-0.01,0,74,48
928,,K30 - 9191G,HHOLL K30 - LSF SRR CONTROL 9191G,,,148,16,-4,56,93,0.23,1.18,26,-2,15,9,18,0.74,0.07,18,0.08,0.02,88,60
921,,K30 - D172,HHOLL K30 - VF SILVER BOW D172,,,149,12,-1.4,62,107,0.28,1.36,21,-1,14,8,20,0.45,0.02,19,0.16,0.01,102,47
925,,K30 - J490,HHOLL K30 - BECKTON ORACLE J490 S2,,,126,16,-3.1,53,91,0.24,1.04,23,-5,11,9,18,0.45,0.04,13,0.02,0.01,82,44
927,,K30 - Z124G,HHOLL K30 - LASO SPLASH Z124G,,,127,13,-1.5,58,95,0.23,1.47,28,0,10,7,19,0.62,-0.08,19,0.41,0,74,53
788,,K32 - 1181J,HHOLL K32 - LSF SRR CHARTER 1181J,,,129,14,-2.4,56,92,0.23,1.12,26,0,11,7,16,0.61,0.09,36,0.03,0,58,71
790,,K32 - 1278J,HHOLL K32 - SLB AUTHORITY 1278J,,,110,14,-3.1,54,81,0.17,1.07,30,-6,10,7,15,0.56,-0.06,20,0.17,-0.02,61,49
786,,K32 - 8269,HHOLL K32 - FEDDES DEFENDER Y17-8269,,,93,15,-3,51,76,0.16,1.21,30,-5,11,7,16,0.56,0.01,8,-0.02,0,62,31
787,,K32 - 8355,HHOLL K32 - FEDDES LIBERATION D108- 8355,,,106,14,-2.6,50,80,0.19,1.15,27,-2,11,6,15,0.64,0.06,19,-0.05,0,51,54
792,,K32 - 9191G,HHOLL K32 - LSF SRR CONTROL 9191G,,,132,17,-4.9,49,80,0.19,0.98,28,-3,14,9,15,0.81,0.08,20,0.03,0.02,66,66
785,,K32 - D172,HHOLL K32 - VF SILVER BOW D172,,,133,13,-2.2,55,93,0.24,1.15,22,-2,14,8,17,0.52,0.03,20,0.11,0.01,79,54
789,,K32 - J490,HHOLL K32 - BECKTON ORACLE J490 S2,,,110,17,-4,46,78,0.2,0.84,24,-5,11,9,15,0.52,0.05,14,-0.03,0.01,59,51
791,,K32 - Z124G,HHOLL K32 - LASO SPLASH Z124G,,,111,14,-2.4,51,81,0.19,1.26,29,-1,9,7,15,0.69,-0.07,20,0.35,0,51,60
940,,K34 - 1181J,HHOLL K34 - LSF SRR CHARTER 1181J,,,129,13,-2.3,65,107,0.26,1.5,29,4,11,7,17,0.61,0.09,38,0.05,-0.01,63,66
942,,K34 - 1278J,HHOLL K34 - SLB AUTHORITY 1278J,,,110,14,-3,64,96,0.2,1.44,32,-2,9,7,17,0.55,-0.06,22,0.2,-0.02,66,44
938,,K34 - 8269,HHOLL K34 - FEDDES DEFENDER Y17-8269,,,93,14,-3,61,91,0.19,1.59,33,0,11,6,17,0.55,0.01,10,0,0,67,26
939,,K34 - 8355,HHOLL K34 - FEDDES LIBERATION D108- 8355,,,106,13,-2.5,59,95,0.22,1.53,30,3,10,6,17,0.63,0.06,21,-0.03,0,56,49
944,,K34 - 9191G,HHOLL K34 - LSF SRR CONTROL 9191G,,,132,16,-4.8,59,95,0.23,1.36,30,2,14,9,16,0.8,0.08,22,0.05,0.02,71,62
937,,K34 - D172,HHOLL K34 - VF SILVER BOW D172,,,133,13,-2.2,65,108,0.27,1.53,25,2,13,8,19,0.51,0.03,23,0.14,0.01,84,49
941,,K34 - J490,HHOLL K34 - BECKTON ORACLE J490 S2,,,111,16,-3.9,56,93,0.23,1.22,27,-1,10,9,16,0.52,0.05,16,0,0.01,64,46
943,,K34 - Z124G,HHOLL K34 - LASO SPLASH Z124G,,,111,13,-2.3,61,96,0.22,1.64,32,3,9,7,17,0.68,-0.07,22,0.38,0,56,55
892,,K38B - 1181J,HHOLL K38B - LSF SRR CHARTER 1181J,,,132,14,-2.5,65,106,0.26,1.51,28,3,11,7,18,0.6,0.09,37,0.04,-0.01,68,63
894,,K38B - 1278J,HHOLL K38B - SLB AUTHORITY 1278J,,,113,14,-3.2,63,94,0.19,1.46,31,-3,10,7,18,0.55,-0.06,22,0.19,-0.02,71,42
890,,K38B - 8269,HHOLL K38B - FEDDES DEFENDER Y17-8269,,,95,14,-3.1,61,90,0.18,1.6,32,-1,11,6,18,0.55,0.01,9,-0.01,0,72,23
891,,K38B - 8355,HHOLL K38B - FEDDES LIBERATION D108- 8355,,,108,13,-2.7,59,94,0.22,1.54,29,2,10,6,18,0.63,0.06,20,-0.05,0,62,47
896,,K38B - 9191G,HHOLL K38B - LSF SRR CONTROL 9191G,,,135,17,-4.9,58,93,0.22,1.37,29,1,14,9,17,0.8,0.08,21,0.04,0.02,76,59
889,,K38B - D172,HHOLL K38B - VF SILVER BOW D172,,,136,13,-2.3,65,107,0.26,1.55,24,2,13,8,19,0.51,0.03,22,0.12,0.01,90,46
893,,K38B - J490,HHOLL K38B - BECKTON ORACLE J490 S2,,,113,17,-4.1,56,92,0.23,1.23,26,-2,10,9,17,0.51,0.06,15,-0.02,0.01,70,43
895,,K38B - Z124G,HHOLL K38B - LASO SPLASH Z124G,,,114,14,-2.5,61,95,0.21,1.65,31,3,9,7,18,0.68,-0.07,22,0.36,0,61,52
1004,,K40 - 1181J,HHOLL K40 - LSF SRR CHARTER 1181J,,,116,15,-3.2,59,96,0.23,1.29,24,-1,11,7,15,0.62,0.05,28,0.05,-0.01,56,59
1006,,K40 - 1278J,HHOLL K40 - SLB AUTHORITY 1278J,,,97,16,-3.9,58,84,0.17,1.24,28,-7,10,8,15,0.56,-0.1,12,0.19,-0.02,59,37
1002,,K40 - 8269,HHOLL K40 - FEDDES DEFENDER Y17-8269,,,79,16,-3.8,55,80,0.16,1.38,28,-5,11,7,16,0.56,-0.03,0,0,0,60,19
1003,,K40 - 8355,HHOLL K40 - FEDDES LIBERATION D108- 8355,,,92,15,-3.3,53,84,0.19,1.32,25,-2,10,7,15,0.65,0.02,11,-0.04,0,50,42
1008,,K40 - 9191G,HHOLL K40 - LSF SRR CONTROL 9191G,,,119,18,-5.6,53,83,0.19,1.15,25,-3,14,9,14,0.81,0.04,12,0.05,0.02,64,54
1001,,K40 - D172,HHOLL K40 - VF SILVER BOW D172,,,120,15,-3,59,97,0.24,1.33,20,-3,13,9,17,0.53,-0.01,12,0.13,0.01,78,42
1005,,K40 - J490,HHOLL K40 - BECKTON ORACLE J490 S2,,,97,18,-4.8,50,81,0.2,1.01,22,-6,10,9,15,0.53,0.01,6,-0.01,0.01,58,39
1007,,K40 - Z124G,HHOLL K40 - LASO SPLASH Z124G,,,98,15,-3.2,55,85,0.19,1.43,27,-2,9,7,15,0.69,-0.11,12,0.38,0,50,48
884,,K43 - 1181J,HHOLL K43 - LSF SRR CHARTER 1181J,,,120,14,-2.6,66,105,0.25,1.56,30,2,10,7,17,0.57,0.07,34,0.08,0,65,55
886,,K43 - 1278J,HHOLL K43 - SLB AUTHORITY 1278J,,,101,14,-3.3,64,94,0.18,1.5,34,-4,9,7,17,0.51,-0.08,18,0.22,-0.02,68,33
882,,K43 - 8269,HHOLL K43 - FEDDES DEFENDER Y17-8269,,,84,15,-3.2,61,90,0.18,1.64,34,-2,10,7,17,0.51,-0.01,6,0.02,0,69,15
883,,K43 - 8355,HHOLL K43 - FEDDES LIBERATION D108- 8355,,,97,14,-2.8,60,94,0.21,1.59,31,1,10,6,17,0.6,0.04,17,-0.01,0,59,38
888,,K43 - 9191G,HHOLL K43 - LSF SRR CONTROL 9191G,,,123,17,-5.1,59,93,0.21,1.41,31,0,14,9,16,0.76,0.06,17,0.08,0.02,73,50
881,,K43 - D172,HHOLL K43 - VF SILVER BOW D172,,,124,13,-2.5,66,106,0.25,1.59,26,0,13,8,19,0.48,0.01,18,0.16,0.01,87,38
885,,K43 - J490,HHOLL K43 - BECKTON ORACLE J490 S2,,,102,17,-4.2,57,91,0.22,1.28,28,-3,10,9,16,0.49,0.03,12,0.02,0.01,67,35
887,,K43 - Z124G,HHOLL K43 - LASO SPLASH Z124G,,,102,14,-2.6,62,95,0.21,1.7,33,2,8,7,17,0.64,-0.09,18,0.41,0,58,44
812,,K51 - 1181J,HHOLL K51 - LSF SRR CHARTER 1181J,,,138,14,-2.8,58,100,0.26,1.18,23,1,11,8,18,0.55,0.08,34,0.08,0,71,68
814,,K51 - 1278J,HHOLL K51 - SLB AUTHORITY 1278J,,,120,15,-3.5,56,88,0.2,1.12,27,-5,10,8,17,0.49,-0.07,18,0.22,-0.02,74,46
810,,K51 - 8269,HHOLL K51 - FEDDES DEFENDER Y17-8269,,,102,15,-3.5,54,84,0.19,1.26,28,-3,11,8,18,0.49,0,6,0.02,0.01,75,27
811,,K51 - 8355,HHOLL K51 - FEDDES LIBERATION D108- 8355,,,115,14,-3,52,88,0.22,1.21,25,0,10,7,17,0.57,0.04,17,-0.01,0,65,51
816,,K51 - 9191G,HHOLL K51 - LSF SRR CONTROL 9191G,,,142,17,-5.3,51,87,0.22,1.03,25,-1,14,10,17,0.74,0.07,18,0.08,0.02,79,63
809,,K51 - D172,HHOLL K51 - VF SILVER BOW D172,,,143,13,-2.7,58,100,0.27,1.21,20,0,14,9,19,0.45,0.02,18,0.16,0.01,93,50
813,,K51 - J490,HHOLL K51 - BECKTON ORACLE J490 S2,,,120,17,-4.4,49,85,0.23,0.89,21,-4,11,10,17,0.46,0.04,12,0.02,0.01,73,47
815,,K51 - Z124G,HHOLL K51 - LASO SPLASH Z124G,,,120,14,-2.8,54,89,0.22,1.32,26,1,9,8,17,0.62,-0.09,18,0.41,0,64,56
964,,K52 - 1181J,HHOLL K52 - LSF SRR CHARTER 1181J,,,141,13,-2.3,60,103,0.27,1.38,28,2,11,7,17,0.69,0.04,35,0.22,0,64,78
966,,K52 - 1278J,HHOLL K52 - SLB AUTHORITY 1278J,,,122,14,-3.1,59,92,0.2,1.32,31,-4,10,8,17,0.63,-0.11,20,0.37,-0.02,67,56
962,,K52 - 8269,HHOLL K52 - FEDDES DEFENDER Y17-8269,,,105,14,-3,56,87,0.2,1.46,32,-2,11,7,17,0.63,-0.04,7,0.17,0.01,68,38
963,,K52 - 8355,HHOLL K52 - FEDDES LIBERATION D108- 8355,,,118,13,-2.5,55,91,0.23,1.4,29,1,10,7,17,0.72,0,19,0.14,0,58,61
968,,K52 - 9191G,HHOLL K52 - LSF SRR CONTROL 9191G,,,145,16,-4.8,54,91,0.23,1.23,29,0,14,9,16,0.88,0.03,19,0.22,0.02,72,73
961,,K52 - D172,HHOLL K52 - VF SILVER BOW D172,,,146,13,-2.2,60,104,0.27,1.4,24,0,13,8,18,0.6,-0.02,20,0.31,0.01,85,60
965,,K52 - J490,HHOLL K52 - BECKTON ORACLE J490 S2,,,123,16,-4,51,89,0.24,1.09,25,-3,10,9,16,0.6,0,13,0.17,0.01,65,57
967,,K52 - Z124G,HHOLL K52 - LASO SPLASH Z124G,,,123,13,-2.3,56,92,0.22,1.52,30,2,9,7,17,0.76,-0.13,20,0.55,0,57,66
908,,K53 - 1181J,HHOLL K53 - LSF SRR CHARTER 1181J,,,143,14,-2.2,62,101,0.25,1.43,29,2,10,7,19,0.63,0.02,35,0.22,-0.01,75,69
910,,K53 - 1278J,HHOLL K53 - SLB AUTHORITY 1278J,,,124,14,-3,60,90,0.18,1.38,32,-4,9,8,18,0.57,-0.13,20,0.37,-0.02,78,47
906,,K53 - 8269,HHOLL K53 - FEDDES DEFENDER Y17-8269,,,107,15,-2.9,57,85,0.17,1.52,33,-2,10,7,19,0.57,-0.06,7,0.17,0,79,29
907,,K53 - 8355,HHOLL K53 - FEDDES LIBERATION D108- 8355,,,120,14,-2.4,56,89,0.21,1.46,30,1,10,7,18,0.66,-0.01,19,0.14,0,68,52
912,,K53 - 9191G,HHOLL K53 - LSF SRR CONTROL 9191G,,,147,17,-4.8,55,88,0.21,1.29,30,0,14,9,18,0.82,0.01,19,0.22,0.02,83,64
905,,K53 - D172,HHOLL K53 - VF SILVER BOW D172,,,148,13,-2.1,61,102,0.25,1.47,25,0,13,9,20,0.54,-0.04,20,0.31,0.01,96,51
909,,K53 - J490,HHOLL K53 - BECKTON ORACLE J490 S2,,,125,17,-3.8,52,87,0.22,1.15,26,-3,10,9,18,0.54,-0.01,13,0.17,0.01,76,49
911,,K53 - Z124G,HHOLL K53 - LASO SPLASH Z124G,,,125,14,-2.2,57,90,0.2,1.58,31,1,9,7,18,0.7,-0.14,20,0.55,0,68,57
916,,K56 - 1181J,HHOLL K56 - LSF SRR CHARTER 1181J,,,145,13,-1.5,67,112,0.28,1.44,25,2,11,7,19,0.55,0.08,38,0.13,0,79,65
918,,K56 - 1278J,HHOLL K56 - SLB AUTHORITY 1278J,,,126,13,-2.2,65,101,0.22,1.38,28,-3,10,8,19,0.49,-0.08,22,0.28,-0.02,82,43
914,,K56 - 8269,HHOLL K56 - FEDDES DEFENDER Y17-8269,,,108,13,-2.2,63,96,0.21,1.53,29,-2,11,7,19,0.49,-0.01,10,0.08,0.01,83,25
915,,K56 - 8355,HHOLL K56 - FEDDES LIBERATION D108- 8355,,,122,12,-1.7,61,100,0.24,1.47,26,1,11,7,19,0.57,0.04,21,0.05,0,73,48
920,,K56 - 9191G,HHOLL K56 - LSF SRR CONTROL 9191G,,,148,16,-4,60,99,0.24,1.3,26,0,15,9,18,0.74,0.07,21,0.13,0.02,87,61
913,,K56 - D172,HHOLL K56 - VF SILVER BOW D172,,,149,12,-1.4,67,113,0.29,1.47,21,1,14,8,20,0.45,0.02,22,0.22,0.01,101,48
917,,K56 - J490,HHOLL K56 - BECKTON ORACLE J490 S2,,,126,16,-3.1,58,98,0.25,1.15,22,-3,11,9,18,0.46,0.04,16,0.08,0.01,81,45
919,,K56 - Z124G,HHOLL K56 - LASO SPLASH Z124G,,,127,13,-1.5,63,101,0.24,1.58,27,2,10,7,19,0.62,-0.09,22,0.46,0,73,54
804,,K60 - 1181J,HHOLL K60 - LSF SRR CHARTER 1181J,,,130,14,-2.9,57,95,0.24,1.24,27,2,11,7,17,0.62,0.09,33,-0.02,0,63,67
806,,K60 - 1278J,HHOLL K60 - SLB AUTHORITY 1278J,,,111,15,-3.6,56,84,0.18,1.18,30,-4,10,7,17,0.56,-0.06,17,0.13,-0.02,66,45
802,,K60 - 8269,HHOLL K60 - FEDDES DEFENDER Y17-8269,,,93,15,-3.5,53,79,0.17,1.32,31,-2,11,7,17,0.56,0.01,5,-0.06,0,67,27
803,,K60 - 8355,HHOLL K60 - FEDDES LIBERATION D108- 8355,,,107,14,-3.1,51,83,0.2,1.26,28,1,10,7,17,0.64,0.06,16,-0.09,0,57,50
808,,K60 - 9191G,HHOLL K60 - LSF SRR CONTROL 9191G,,,133,17,-5.4,51,83,0.2,1.09,28,0,14,9,16,0.81,0.08,17,-0.02,0.02,71,62
801,,K60 - D172,HHOLL K60 - VF SILVER BOW D172,,,134,14,-2.8,57,96,0.25,1.26,23,1,13,8,19,0.52,0.03,17,0.07,0.01,85,49
805,,K60 - J490,HHOLL K60 - BECKTON ORACLE J490 S2,,,111,17,-4.5,48,81,0.21,0.95,25,-3,10,9,16,0.53,0.06,11,-0.07,0.01,65,47
807,,K60 - Z124G,HHOLL K60 - LASO SPLASH Z124G,,,112,14,-2.9,53,84,0.2,1.38,30,2,9,7,17,0.69,-0.07,17,0.31,0,56,55
980,,K65 - 1181J,HHOLL K65 - LSF SRR CHARTER 1181J,,,118,16,-3.6,61,98,0.23,1.37,26,0,11,8,16,0.62,0.05,28,0.06,-0.01,60,58
982,,K65 - 1278J,HHOLL K65 - SLB AUTHORITY 1278J,,,99,16,-4.3,59,86,0.17,1.32,29,-6,9,8,16,0.56,-0.1,13,0.21,-0.02,63,36
978,,K65 - 8269,HHOLL K65 - FEDDES DEFENDER Y17-8269,,,82,16,-4.2,56,82,0.16,1.46,30,-4,11,7,16,0.56,-0.03,0,0.01,0,64,18
979,,K65 - 8355,HHOLL K65 - FEDDES LIBERATION D108- 8355,,,95,15,-3.8,55,86,0.19,1.39,27,-1,10,7,16,0.65,0.01,12,-0.02,0,54,41
984,,K65 - 9191G,HHOLL K65 - LSF SRR CONTROL 9191G,,,121,19,-6.1,54,85,0.19,1.23,27,-2,14,10,15,0.81,0.04,12,0.06,0.02,68,54
977,,K65 - D172,HHOLL K65 - VF SILVER BOW D172,,,123,15,-3.4,60,99,0.24,1.4,22,-1,13,9,17,0.53,-0.01,13,0.15,0.01,82,41
981,,K65 - J490,HHOLL K65 - BECKTON ORACLE J490 S2,,,100,19,-5.2,51,83,0.2,1.09,24,-5,10,10,15,0.53,0.01,6,0,0.01,62,38
983,,K65 - Z124G,HHOLL K65 - LASO SPLASH Z124G,,,100,15,-3.6,56,87,0.19,1.51,29,0,9,8,16,0.69,-0.11,13,0.39,0,53,47
828,,K67 - 1181J,HHOLL K67 - LSF SRR CHARTER 1181J,,,147,13,-1.9,63,106,0.27,1.33,25,2,12,7,19,0.55,0.08,36,0.1,0,82,65
830,,K67 - 1278J,HHOLL K67 - SLB AUTHORITY 1278J,,,128,14,-2.6,62,95,0.21,1.27,29,-4,11,8,19,0.49,-0.07,20,0.25,-0.02,85,43
826,,K67 - 8269,HHOLL K67 - FEDDES DEFENDER Y17-8269,,,111,14,-2.5,59,90,0.2,1.41,29,-3,12,7,19,0.49,0,8,0.05,0.01,86,25
827,,K67 - 8355,HHOLL K67 - FEDDES LIBERATION D108- 8355,,,124,13,-2.1,57,94,0.23,1.35,26,1,11,7,19,0.57,0.04,19,0.02,0,76,48
832,,K67 - 9191G,HHOLL K67 - LSF SRR CONTROL 9191G,,,150,16,-4.4,57,94,0.23,1.18,27,-1,15,9,18,0.74,0.07,20,0.1,0.02,90,61
825,,K67 - D172,HHOLL K67 - VF SILVER BOW D172,,,152,13,-1.8,63,107,0.28,1.36,21,0,14,9,21,0.45,0.02,20,0.19,0.01,104,48
829,,K67 - J490,HHOLL K67 - BECKTON ORACLE J490 S2,,,129,16,-3.5,54,92,0.24,1.04,23,-3,11,9,18,0.46,0.04,14,0.05,0.01,84,45
831,,K67 - Z124G,HHOLL K67 - LASO SPLASH Z124G,,,129,13,-1.9,59,95,0.23,1.47,28,1,10,7,19,0.62,-0.09,20,0.43,0,75,54
956,,K68 - 1181J,HHOLL K68 - LSF SRR CHARTER 1181J,,,128,15,-3.3,61,100,0.24,1.4,28,0,10,8,18,0.59,0.06,30,0.06,0,72,57
958,,K68 - 1278J,HHOLL K68 - SLB AUTHORITY 1278J,,,109,16,-4.1,60,88,0.18,1.35,32,-5,9,8,17,0.53,-0.09,14,0.22,-0.02,75,35
954,,K68 - 8269,HHOLL K68 - FEDDES DEFENDER Y17-8269,,,92,16,-4,57,84,0.17,1.49,33,-4,10,8,18,0.53,-0.02,2,0.01,0.01,75,17
955,,K68 - 8355,HHOLL K68 - FEDDES LIBERATION D108- 8355,,,105,15,-3.5,55,88,0.2,1.43,29,-1,10,7,18,0.62,0.03,13,-0.02,0,65,40
960,,K68 - 9191G,HHOLL K68 - LSF SRR CONTROL 9191G,,,132,18,-5.8,55,87,0.2,1.26,30,-2,14,10,17,0.78,0.05,13,0.06,0.02,80,52
953,,K68 - D172,HHOLL K68 - VF SILVER BOW D172,,,133,15,-3.2,61,100,0.25,1.43,24,-1,13,9,19,0.5,0,14,0.16,0.01,93,40
957,,K68 - J490,HHOLL K68 - BECKTON ORACLE J490 S2,,,110,18,-4.9,52,85,0.21,1.12,26,-5,10,10,17,0.5,0.03,8,0.01,0.01,73,37
959,,K68 - Z124G,HHOLL K68 - LASO SPLASH Z124G,,,110,15,-3.3,57,89,0.2,1.55,31,0,9,8,18,0.66,-0.1,14,0.39,0,65,45
948,,K69 - 1181J,HHOLL K69 - LSF SRR CHARTER 1181J,,,115,14,-2.7,71,112,0.26,1.7,31,3,10,7,17,0.56,0.07,36,0.11,0,62,53
950,,K69 - 1278J,HHOLL K69 - SLB AUTHORITY 1278J,,,96,15,-3.4,69,100,0.2,1.65,35,-3,9,7,16,0.5,-0.08,20,0.26,-0.02,65,31
